FCL;WM;Expected
547.1742599173266;557.5016833558273;440.0
519.1761814423598;566.5442976018594;520.0
457.91663796666154;488.85333760026043;440.0
491.62753277951634;491.77575927523264;480.0
467.001893672932;433.4498971755942;560.0
645.6823586082709;630.049513238939;640.0
444.616387783738;508.6428302756869;480.0
373.96299804828436;446.2067030050047;540.0
490.88716638767437;467.6123279078408;460.0
533.0761360839855;577.0809091856135;520.0
480.97990045973336;498.9711683032742;440.0
273.10293319296017;339.4722835880902;640.0
475.81901508985044;510.43010966773977;560.0
376.1160231669258;433.1972858362074;340.0
506.1389261779007;533.9546934319806;580.0
434.9456367546097;506.31916246703724;380.0
487.7437054154022;539.9138300465632;440.0
455.5314290388116;497.7957881624498;380.0
536.1110441440188;499.0326009418449;400.0
485.10194230546483;516.6772472338961;460.0
604.4822656300076;587.9765809284772;760.0
524.6995755285477;524.3392583868335;440.0
700.1251007984044;662.9961142177219;700.0
485.5543124418801;601.2128015229686;660.0
409.986385282728;506.82162754684634;560.0
640.5152606582365;676.7092126961792;960.0
484.6379345151942;536.9591366582436;540.0
343.1812580296541;415.6414405706496;340.0
481.01868791888364;532.5781101420321;520.0
450.4767384373318;508.81398793617313;500.0
521.6863898460631;597.2065150096429;560.0
653.9273289108025;671.2466624968375;600.0
475.86614401648677;514.0920929766153;520.0
568.9533837476323;586.3045604650176;760.0
421.9240321706518;504.9812943490266;420.0
370.6958829240324;434.0632496376532;560.0
644.155455980206;676.0056908569276;820.0
496.35203647452374;573.9861856565966;680.0
540.0650541601555;572.1452842536368;640.0
473.8969990178278;531.985207160589;480.0
479.10142374446826;550.4724563374326;540.0
488.01821703628303;489.0326751696713;580.0
603.6211542867846;605.1328946235731;760.0
484.9907118739242;504.9359733686198;580.0
497.9976223888056;549.930838250439;360.0
452.88038674424087;510.16048778243623;640.0
441.98203667352;510.5021394553437;560.0
468.521712131514;509.96092728849135;760.0
478.58595025831596;534.6219124870261;520.0
471.99443658391715;476.7184270667243;420.0
625.1025032943485;670.3482765711187;760.0
342.42496654169634;360.83888106956425;560.0
427.80666422955164;534.6480308428435;580.0
463.57810202290705;491.9499434372425;500.0
472.2794876879713;492.26487905381026;540.0
482.32427643525807;532.1799300294432;460.0
433.98505858684507;435.097427509381;580.0
500.93809364441404;531.8943587964038;680.0
465.4986996827792;553.019252694146;600.0
480.0653772487562;507.5667405160833;680.0
504.4594563064297;587.4514747844714;520.0
402.1188985716093;462.40290023260866;360.0
520.8471584801918;548.3997863114816;520.0
436.5264988281854;495.6863841944714;700.0
512.1529158787167;515.1907826536727;500.0
484.5307500860099;559.2144692424531;660.0
484.17995750965264;578.2927537587868;640.0
432.6622091273476;489.48067277117104;700.0
531.3307816981888;494.57128262826086;480.0
364.6638433607727;429.02180596143046;400.0
784.0000000000022;771.2048899755504;640.0
508.0475988215881;575.0607951387807;600.0
400.14033528116306;435.89193357672673;520.0
788.5692814971881;774.0447301951781;760.0
452.0582162122359;511.990538111799;700.0
421.6458464812506;481.9561470256188;420.0
721.5402552610864;733.5423957439804;520.0
726.3772540845202;703.1844884892813;700.0
388.6577427048234;456.78210907307107;380.0
713.3555757545953;704.0119899622889;800.0
490.98403262476114;568.357943988766;460.0
590.8846184870775;550.6775734508916;540.0
481.6688837986891;565.4977946515619;600.0
561.5776161965988;591.571795997741;640.0
709.9615923369686;724.0157007810271;640.0
558.5247761673779;601.1143420882134;720.0
497.12260283840266;585.6401785119699;540.0
574.0940862065162;576.2545549787744;560.0
520.8188940420132;562.1604522358523;600.0
396.6063846252438;422.7505792188063;580.0
506.63464062502203;568.0921746914693;600.0
503.5805893272351;537.1840052125086;380.0
507.0084338319217;574.3058772420633;560.0
512.063150822258;602.4922671507967;700.0
332.70293900238414;379.4689888763969;320.0
556.1476057584644;569.6875442068307;640.0
513.6893659596858;545.2561863792037;500.0
439.48274920485017;507.7369820038631;580.0
550.2304095381544;553.0930399966555;640.0
700.0265901680646;683.716996181648;600.0
380.81912774177357;458.9190229085744;460.0
453.64713174966647;532.1136088643435;460.0
538.0609232704894;588.7593904292736;760.0
566.0670585914752;603.569782989057;560.0
439.085075688215;487.5002719819465;360.0
575.2813012693521;633.2514825145621;600.0
747.5778487538174;730.6984546973912;680.0
529.1126880956783;507.6559773453044;320.0
507.51659157002774;550.8763408608446;360.0
507.893948392491;539.4524848077682;540.0
456.6398813757121;436.35328455606077;400.0
522.3390975049808;484.99659270616445;440.0
317.0924656678537;364.5300538557603;160.0
485.87943050257115;545.4612184513253;440.0
441.70821685835386;497.26424881615594;600.0
487.3525867890814;536.1691098561059;500.0
442.25553150863846;506.9622566795776;440.0
488.34605639465536;555.8949662158225;540.0
536.5023644679312;560.9063363492185;440.0
463.3471312558091;476.9021514221496;420.0
432.9626892112663;442.6895320953294;560.0
428.3846169067414;499.2992130019351;400.0
590.4782663705619;603.1480634692746;580.0
641.5425849471355;620.7008813638173;680.0
605.8095948261746;639.7191337315926;580.0
421.68354659952047;490.1070396164353;600.0
474.6663712048486;476.3025317381488;380.0
465.23245068441673;502.0679478313321;540.0
487.15226587498313;516.4099544359572;620.0
457.1056295812396;526.0815392901113;540.0
661.125305339101;655.7292980018735;800.0
649.7019988891183;725.9401563545108;800.0
470.58080065724465;581.9767063281969;840.0
518.9905325182211;542.602723103841;480.0
486.3409243798827;521.3708114185714;660.0
615.5478174290868;602.1268155308742;620.0
518.8464631771662;525.3090429038147;500.0
505.39406661569654;548.273836751789;620.0
487.06655743313377;546.1232510226602;580.0
378.5758488567318;424.20516989902245;540.0
567.9450991011224;567.7112922380088;620.0
446.5427796947882;492.35796570489424;400.0
474.14051800524265;540.0787265813767;380.0
453.55335914582963;504.2310418810184;440.0
524.777770877896;541.2710240467193;420.0
445.5570429609517;490.52460274318753;560.0
513.2706211812261;565.1538876572728;560.0
533.6146397253389;594.0466089736636;640.0
577.9268409943181;611.457625838731;500.0
496.71240517466754;554.4488423317227;500.0
540.8006365532934;537.1890745338894;340.0
528.6532758864178;535.2887923018205;440.0
434.34216669748184;437.85811299569207;460.0
540.3624373303714;569.6997636153159;680.0
372.84554279900317;424.55963843739073;600.0
620.5222709293298;572.935695183214;420.0
780.541567181928;798.7577959765741;720.0
639.0983146043629;656.0614728148339;800.0
438.09770402569154;526.8130988504488;440.0
500.7901592455976;565.0550953277184;600.0
391.99819435624516;391.99999999999994;580.0
371.63803956671484;416.0246998851427;580.0
557.8708862838577;567.5937791344182;840.0
500.6961306241912;539.4038199403029;500.0
705.2188865104101;654.902070146841;640.0
634.6671368444702;668.8956748334591;920.0
511.1503679736065;626.0056960713783;720.0
548.3835123436504;554.1107849678256;520.0
483.70142129034446;542.6984258307903;440.0
509.4969960652977;605.4697660107184;580.0
478.02082685453;513.9739727278546;560.0
532.5984392647733;533.9389679041298;640.0
460.6888414943625;527.1182861931178;560.0
450.459281959003;529.0869909494434;480.0
576.3018129159634;592.1933253186312;580.0
613.4141776899264;617.0450311029845;560.0
496.2208284899417;590.9006979966318;520.0
608.2347792431697;631.4776473381659;500.0
557.3126928278158;599.4356898835066;620.0
438.82290727836636;523.1214051311978;620.0
462.0554356320436;506.5665902377822;620.0
425.34749318119884;474.23146061938127;560.0
495.07730339823223;593.1261164317625;800.0
549.0443215521192;591.3105049784174;540.0
385.05348931532785;440.87755979540134;560.0
543.7407276787256;560.312288555464;820.0
545.067183113479;540.5837300411838;500.0
494.8627266492231;572.6690301577407;640.0
461.9606155362857;507.1252511388703;500.0
486.72164589665107;563.1025231024186;480.0
461.7492211326615;494.3861510720516;540.0
552.7192316360635;562.1382605853678;0.0
506.76282967169857;607.5385369046287;800.0
483.9200920595576;513.6838002759723;520.0
402.8737881669962;451.1750472769346;400.0
725.3590560033582;695.4627237602697;720.0
573.088338424138;635.8245000611464;660.0
448.7213422851109;525.0702686736955;840.0
495.20279110418664;560.9337943679608;580.0
536.4152590458802;558.9686130069429;600.0
456.37499822239573;510.8603308274947;580.0
595.1568095176874;639.5480167992465;500.0
536.752425317988;549.386509181165;400.0
448.220697038227;514.618456291659;400.0
535.8768914815196;612.435841011798;520.0
466.2662650060531;534.2325589505919;460.0
538.1075966312453;540.8532188190101;520.0
674.3151554596803;725.2794236925041;580.0
610.606643702545;564.0017732315339;520.0
506.9673751210497;527.4128623561654;560.0
568.3612331609461;609.0695099468569;520.0
496.72114829696716;560.1469455069769;540.0
771.4436928203329;719.7147163617257;800.0
469.79212357643326;460.3017402504467;440.0
471.6025772986061;559.0793168656858;420.0
441.7080887658735;504.2543562070625;660.0
438.4699667153708;522.0453042092164;440.0
526.7948782987311;583.4102375373245;520.0
491.75493518224783;534.1176969272169;520.0
431.6249770284523;492.90277709229406;560.0
261.9340363362784;333.49382939025804;460.0
561.8499065652975;543.9273517856908;540.0
556.0290963032667;612.3787413973349;540.0
478.7830469867809;539.6884844609127;540.0
449.57415440071554;513.9264872015987;460.0
359.2906778368991;420.0041414123745;460.0
478.46134217113513;553.3418890336543;600.0
565.5828972843988;602.681305371534;600.0
373.62401133951226;426.1053207617235;380.0
495.01650533289956;522.9504527532824;340.0
521.7075932430363;575.2430139536091;460.0
481.3012728092983;490.0806260542067;600.0
413.94480256827626;529.4242752059655;380.0
466.15119458822636;569.8320993986474;560.0
363.66511918691174;378.3093791286413;480.0
545.0383691346788;627.7164635440653;860.0
532.317291235194;533.6738555942044;180.0
536.6585812886851;525.4263777762956;400.0
491.1634295141532;551.2862895909344;540.0
681.6883271161479;694.5662640542268;620.0
544.3781602184922;552.4249314667587;560.0
784.000000000002;807.1637294886999;920.0
294.0011357197128;294.0;500.0
463.78386059555527;521.5286136365581;460.0
442.56898012347153;524.4933748193638;600.0
579.7262422241822;575.79743762105;560.0
512.1280106333122;534.0674575866568;520.0
404.4774979318093;481.75384408840995;520.0
506.9885950739433;548.6825438820899;540.0
458.32445041552523;510.25195350622295;580.0
557.7073147242986;537.2514174355166;420.0
783.6886226609697;788.6132443497642;900.0
711.4324484253799;662.7344458969438;740.0
415.94814538209454;516.2115822101941;360.0
503.5586410012276;524.3260267785374;800.0
468.3445675115462;587.9104337767399;760.0
482.15725002082615;540.7628122957633;600.0
443.1071839297687;473.33658416120625;500.0
414.9760091534669;522.2403016306457;280.0
450.69236191479916;531.0778514625438;560.0
510.6517219141344;550.4113878845993;660.0
438.71370946827335;517.4203285816355;500.0
446.7830440588112;505.07654062552547;360.0
502.17484486014547;575.9293098860038;700.0
504.1808909955795;605.324090217755;540.0
505.81782330984237;566.6115040325219;520.0
509.5477243423746;602.5668094282781;520.0
668.2955835186009;707.892788003026;600.0
449.59193607137814;520.3580854625469;600.0
622.8440612819467;609.0990168022669;600.0
475.36986133093626;573.7767784118724;580.0
563.1431341928413;631.14727417942;460.0
703.344264881082;713.7669158443499;440.0
538.7962760021758;588.4034661017965;620.0
704.2256036105798;694.4358220068737;800.0
486.2717221534507;513.9788767027666;560.0
521.7211717371129;537.4168446925878;460.0
717.7448388513649;739.4799182983749;780.0
698.7717721830405;645.7276777278769;580.0
483.79449491134636;559.168107741933;540.0
466.54552460947076;548.481317096254;560.0
490.61849266178024;504.2342382742523;440.0
479.80454377083237;530.0572204376639;360.0
540.0783976289936;589.621745228677;600.0
364.0480251125885;436.2512332152815;500.0
576.6541204562841;584.9727352328704;700.0
543.2295675133732;625.6445079555093;560.0
463.80654452565625;454.80695696205254;360.0
523.1334845314129;526.6661767747609;560.0
453.8307199634097;456.00572799706345;240.0
486.70599554612556;546.4748538538385;580.0
587.1011528460508;585.1376145626032;560.0
546.7398179703009;559.6240768182599;640.0
703.9606295925812;715.888104121997;600.0
496.5340044316375;542.1256960904218;600.0
441.41156793051897;527.024117127864;600.0
475.26976252721045;518.9273046157039;560.0
403.13667322647785;482.5063073769774;560.0
577.7731995196426;592.4557499562187;480.0
582.6430026373625;586.841112340954;640.0
509.657124070443;572.9136446178755;420.0
0.003136000000002144;0.0;400.0
742.0894066118801;690.3823708720636;800.0
499.9378411450712;471.2583261439968;480.0
457.6914620754341;522.9798166781503;500.0
467.61539325504606;471.4722353356448;460.0
513.3452609722019;534.7847605958458;560.0
553.0685547897186;563.0381400601916;500.0
412.24498393533844;487.5043115412523;460.0
621.4661056731662;661.8709915674494;540.0
540.4328470592812;535.3388652487251;320.0
618.1762467676715;724.2355449776777;660.0
525.2447064965161;541.9466797487943;280.0
518.0806991028653;595.303557375847;880.0
658.4775418692648;671.6467116618308;740.0
466.1773150615174;542.883035461559;560.0
447.98724466542376;522.81790822383;720.0
447.6339408914425;536.9330412053342;560.0
596.1093589205573;582.9255001429019;600.0
472.1304468956262;512.7750654057947;460.0
501.1024441176837;559.3382157605988;460.0
426.84385506119577;470.3848192405119;440.0
450.97637261459136;527.2980383568187;480.0
507.990873755107;606.9154708534572;720.0
384.13437705649403;481.88187839425217;600.0
639.0051455149783;634.0435343807566;640.0
529.495243491988;620.3034971109754;600.0
503.2201884706499;573.2439643053684;640.0
404.27533209239937;461.710236554167;540.0
696.8411982949907;668.410433307243;820.0
466.69778595071034;501.6953012516879;560.0
523.6637124251786;578.2852009237156;520.0
499.94772773860615;565.9315310738483;520.0
584.9214275444562;581.0155694378905;540.0
517.4806787494292;555.1969588109789;680.0
510.96714011234127;541.8952170854819;500.0
441.5993274645405;465.3123685258637;340.0
385.8252908847865;440.86643661364053;520.0
544.0855606842928;546.2370332876233;680.0
749.4857154531649;718.8013278354211;620.0
482.68738301711954;477.80508529310225;380.0
401.107736289912;510.4458416726367;520.0
405.52195185660355;488.128256220513;420.0
621.7570038610247;563.2288589159753;780.0
750.7769576278956;720.780452313485;800.0
593.5182506686824;607.0077562302448;780.0
588.0253618910191;587.9999999999999;760.0
435.55784543919583;501.4876976856294;320.0
574.7832143399517;600.6781292538226;700.0
536.4921109507935;544.8102283882891;620.0
472.2146355368186;531.6026426518968;580.0
727.114837930513;794.1243181917674;860.0
679.3473056805456;654.255059169673;540.0
526.6120852962019;558.0415059179205;520.0
410.00209695441345;485.1050078076048;500.0
607.0145862796928;629.5747551909728;560.0
496.8746439874763;564.9776912450147;540.0
443.8797099465137;460.39761690607156;300.0
736.0262485288447;759.9797263736215;660.0
570.2415080385601;634.2826837215647;560.0
777.2833281529032;784.7395411769625;820.0
418.71472537348234;488.3196484064086;660.0
613.1505148244905;673.709495236263;720.0
673.804704492142;708.9191962755921;500.0
449.0872102521572;489.69106787943474;420.0
557.7170948851503;616.1419329299631;580.0
399.47673901931705;490.8362612339333;520.0
469.767010923707;563.4842276460837;660.0
548.1116456338575;588.2673499649071;520.0
488.01171413898254;493.2078553629638;520.0
527.1919284825323;548.8950620782267;440.0
469.9039117165485;518.5979316683813;600.0
504.4353280053314;526.1814240745505;520.0
489.82542945970715;551.4607955125094;380.0
445.5018701671813;503.04951851638174;560.0
493.405239427538;583.024867109365;600.0
434.6082875506882;482.2815812364727;580.0
474.6325800453071;573.8616611754983;620.0
535.3203696852797;556.5705134020458;580.0
435.3867080636229;544.9882395666075;620.0
769.0652326387699;754.902070179079;820.0
394.788227107473;412.3753629837065;660.0
557.8986353591258;558.699356513696;560.0
606.9910140615831;591.6158451037511;760.0
447.9804091908642;480.68287705214755;540.0
615.1158865875741;623.8922278890269;760.0
740.6613055575938;701.5686663055918;720.0
418.8573590623425;469.40802012913275;460.0
566.4933926534227;536.9033374722075;420.0
449.7444674370661;503.0116847990397;580.0
743.6596237000442;740.4053659693174;640.0
356.73094122193356;412.41511715485393;520.0
437.66605578857724;500.5601208165871;340.0
401.75705808508104;465.2698773674216;400.0
402.5109964595996;479.211561472882;700.0
501.57513259708253;609.066358188098;480.0
571.8374990303497;572.1380890823871;560.0
674.3139204836391;675.5009292202141;940.0
458.010446929332;497.83928456392306;560.0
711.7944388636284;745.941271090321;740.0
530.7153059224934;619.8794311946464;600.0
502.20738148202156;540.2742027365056;480.0
530.825558691247;608.565556161546;460.0
514.3546663021423;563.875631204552;620.0
608.7744356417655;601.1062246946428;580.0
484.2608104308267;570.9000599968506;700.0
466.3704300186141;539.9967781612293;500.0
465.3728385095099;542.0573049487334;340.0
651.3592385920945;656.7885863111662;700.0
325.05209714833387;338.7357955539995;480.0
455.8415110316234;486.9102790957728;400.0
395.67175444825676;493.52318575746415;0.0
439.85077315023074;528.013619376245;380.0
641.6868699900915;644.6873754094737;840.0
637.6763450958885;612.3533307221193;520.0
524.3965514356889;560.6804101477023;760.0
563.1820266255112;562.5161411022887;860.0
445.50934503131106;498.7578712439912;400.0
497.5523174508447;538.4749418706853;500.0
529.3575143532777;537.7288121556919;400.0
461.9768859988207;526.5480421229181;380.0
458.0031170166808;506.31333431282576;560.0
492.8240553127295;519.7953971071402;540.0
496.67547583583445;531.7987355397125;400.0
525.3428461237161;589.1437484202896;540.0
404.88238645225726;481.49008648794666;320.0
508.1085766140507;577.0029289376068;760.0
497.5469038171597;571.4033643063977;540.0
490.80403476439017;542.9240133757697;580.0
482.7831207367206;519.1517940336458;560.0
476.3079422720877;548.4284539699665;480.0
646.7303165394304;631.2727278597608;580.0
525.4929729235646;539.1677795557175;340.0
538.476158866137;588.2471912103995;500.0
438.58951671869323;511.95099446179125;420.0
472.904908916637;489.4127893812886;520.0
597.9117470818741;634.7629747685007;920.0
414.96137035421117;513.7220993998574;580.0
492.37112854528226;576.3770058590917;600.0
379.8793547178718;523.7088810492061;400.0
472.6328784400986;558.5335196711709;500.0
521.830420187731;589.0572567245495;360.0
554.9682330802206;627.9858421738621;800.0
461.87746195414826;470.3272438109907;620.0
507.7366346595056;550.9125785363399;720.0
763.2271718219991;758.6948723648001;660.0
700.3754549726565;691.6448722541885;900.0
610.0546167042087;607.4465701058405;680.0
839.2373744829009;780.4580948779974;960.0
598.085136572293;638.6660535131133;740.0
501.53233261908133;483.9802691532694;520.0
378.2597045010655;464.46183441592956;400.0
440.6864345115548;492.21844323537744;460.0
426.05060980047074;486.0513550717855;520.0
522.7931173776323;587.8066586726582;560.0
505.8443040839834;577.5331947466954;580.0
614.420502883576;620.199326034201;720.0
484.5277808275161;544.2515932325189;560.0
449.3036559619408;514.8037089557785;300.0
436.90169965287225;488.5130722120736;480.0
400.4362009986965;486.24013502069005;500.0
400.9614740850122;496.59852768247896;560.0
566.3841728525282;586.7917317277976;580.0
620.153036637517;624.1630447616975;520.0
455.90117149611444;500.97466149479055;360.0
497.8184474665526;527.9809734609157;480.0
625.6778839042778;636.313819765841;560.0
630.8034222149595;626.7662682426381;520.0
409.66340382848017;437.66646778315834;0.0
476.70633121858776;553.6516277479977;520.0
589.5995719032919;568.0930124355007;640.0
452.0913974896586;534.8653105333802;520.0
566.8338234149062;576.7632706133958;600.0
510.88683125239385;548.5294084909177;520.0
485.48763729812066;508.15325409645357;540.0
574.7226178467853;603.8400612303623;740.0
585.24383527245;564.9906955680494;560.0
620.8033934145466;567.6020491590467;600.0
506.52777693485433;507.2617155513583;540.0
526.3310675095992;599.1414225650967;460.0
482.5875805481242;489.7124192892544;360.0
508.13027529905213;551.2777298462631;580.0
482.6674890624356;534.9936328669311;460.0
494.3617150304435;496.53333333333296;500.0
528.5012651838051;533.8049856868454;320.0
502.91890683177303;543.5641227255126;440.0
689.404588936957;691.9447524557021;600.0
519.1420843593611;560.3475467842991;560.0
477.8398032149493;588.9911053856808;680.0
475.2157624120997;519.7828038835987;480.0
452.46515759369134;524.8709075515272;400.0
733.0160897146598;761.3117050655147;640.0
468.6624741755893;518.8655380189974;600.0
479.7309175099527;550.3256651663289;560.0
674.6034673521909;672.8982296871476;540.0
450.25230887420474;497.92918141617093;360.0
433.4973810066705;493.19302809995554;580.0
573.9161398672192;589.1394325092723;540.0
697.3747262340918;639.3601663896214;580.0
588.0031359999986;588.0;720.0
534.5151296607664;560.3489270346344;500.0
497.02442891664003;521.7888756386237;440.0
557.0139084781085;518.2525131489581;660.0
476.45701663119905;549.4092939173026;420.0
381.0831234699397;428.9128446990848;0.0
505.2174881826342;497.29529396877837;380.0
525.3183966410936;533.1797793254715;440.0
762.9162449228284;733.1360749710432;820.0
458.9025741061697;535.8582656452855;480.0
409.34015375068;530.0500849997276;580.0
508.2745284272585;535.4815726627468;660.0
411.4982636092709;485.03174747867666;600.0
830.047101684877;823.9416566474847;780.0
716.6333806685926;706.5331420259167;580.0
499.8794953093235;509.56027126983537;600.0
419.5405918472454;511.5939649973364;440.0
461.7905192461806;543.7275530055305;460.0
446.44500755367693;457.81559568195314;360.0
618.0403196683961;603.6874155621229;320.0
480.9936080704784;527.3787119491418;500.0
469.38621129901594;473.91983467099413;640.0
470.4675631682851;571.7755981854261;600.0
627.6177329043966;653.9557521454094;640.0
634.2610955865559;663.3229000480143;500.0
788.0708597809028;776.9888300464947;940.0
386.19275634548154;449.8054759497911;520.0
577.9620838253104;583.6726698052873;560.0
572.2055818346579;595.3126719418024;580.0
627.3646149037794;629.7847605186763;900.0
486.78788776249985;539.8107359099155;580.0
453.8592545706373;508.94391423591514;460.0
486.8935616753205;540.1567358765685;440.0
572.7048427601244;599.7556413037762;920.0
409.07567431402174;505.8306493426101;380.0
548.956917194573;571.245647374893;580.0
550.2640513555702;585.2037786921052;600.0
587.0735789717269;611.0870146451362;800.0
466.2785654967499;535.2109721798491;560.0
581.2288083261711;528.6281350960263;560.0
578.3423534404436;617.4637087116388;600.0
515.9859835774809;605.7896858103504;560.0
433.0207210869515;434.56881747775304;440.0
445.303755415469;508.2524595194283;440.0
339.7522489555222;441.2953220923708;220.0
454.3032740437456;517.6281094300808;440.0
719.4779794065706;741.4629995896813;720.0
454.718551733757;491.2981362529547;240.0
670.4840299687369;703.8649061748189;840.0
579.9341028998022;650.914408008401;680.0
609.4667635513911;583.6295395026992;600.0
482.0873811770695;540.961860696021;440.0
619.7184590161509;636.7058299486772;800.0
690.8550245423006;668.045721649412;800.0
378.1383886783602;425.47527001523747;640.0
365.52468033363374;447.0278025052086;480.0
375.6743432109586;448.4869299386156;480.0
358.0259468812299;434.4060480449935;560.0
637.8110212502834;645.5660494090467;760.0
551.370700112412;540.5076501791615;640.0
533.5956050696885;581.3306878851199;620.0
535.0757739541575;542.5720658256408;420.0
541.9907259936049;553.4010111288264;540.0
472.7590710177896;555.0772081112609;500.0
455.52526083727554;524.6312707450977;400.0
568.7550686149747;601.7805367744164;660.0
808.2268820681004;820.0038176951557;720.0
493.7301364470278;544.5496720921385;460.0
497.1332417874513;568.6173241470029;580.0
444.70983133216237;531.748707199536;600.0
143.45571257778724;45.41528419907492;360.0
625.0217607319995;692.4270835347917;640.0
442.22209316214247;551.6879701072301;580.0
409.4032130227282;444.3235982447731;460.0
537.6121022818385;620.1577065344321;800.0
403.9624636369135;471.751262415714;260.0
445.1873736021109;508.62490919302917;740.0
417.09488172911864;471.50226222708216;400.0
581.2313953927553;579.2757023019393;580.0
439.23366469487206;514.3117573033725;520.0
548.5287180781175;560.0644751461723;400.0
548.3093468900457;565.2493538504469;500.0
536.3277291822626;616.7270331056596;560.0
308.66637918147694;348.4860995083583;400.0
503.68193870030296;512.4686419237504;380.0
694.9940764873323;668.3247445251397;580.0
431.5848646843271;502.0482608278174;580.0
735.2060985392919;778.9393927801165;900.0
519.7064720828632;550.3424144380202;640.0
629.1986866294839;629.9400479273615;900.0
672.3503828446886;711.9182212964088;600.0
482.3027890895892;506.67163205473025;560.0
508.3719556814554;600.6355088839299;620.0
416.31406014511987;473.75162843849387;400.0
604.8330441151837;642.1549208591491;680.0
799.0120930956739;802.331301865371;680.0
458.71412796018103;505.67762840184537;540.0
629.460479747565;622.1525156437169;760.0
525.4427680392605;607.3665466094463;520.0
442.4033870267069;507.6973659642175;660.0
493.31557050265684;490.9303603240759;520.0
581.5557118079406;531.4230369479654;400.0
496.6789677404908;526.4216226248694;540.0
473.09134072203665;527.1659401441507;280.0
513.84903646845;609.8973065599203;560.0
404.27414624350683;452.9257437959818;680.0
439.19686791503256;454.9067698255909;360.0
444.1719250028318;523.7498952334148;520.0
432.84987960349304;476.1313180550357;480.0
512.3759965491848;548.5252074741267;640.0
666.4105288922952;592.3589996199022;580.0
618.8039693589981;606.3975529799678;580.0
604.3042445409651;613.106614137119;520.0
580.714764295121;621.7227546144596;580.0
707.5046266672801;680.7443471520193;800.0
543.7721895761272;464.0268010537163;520.0
428.4702669864553;521.8598851492826;580.0
529.5378505394394;529.5381575212706;480.0
471.374941103963;485.66110042706424;380.0
496.12998416552693;572.7047556434585;560.0
705.3527791971816;648.5469475206917;560.0
541.5074488104211;556.5254130673273;380.0
574.18964612186;574.8640565524743;540.0
721.7913160994436;748.4082251816664;640.0
412.77062654569085;483.79213195631365;480.0
454.31936487063984;485.10404117109175;540.0
528.1996108402617;605.3990248121039;600.0
509.6634848783847;557.1069068442839;540.0
474.074102990539;545.2950050372696;560.0
526.8031498354081;617.8980430193121;680.0
377.1477311270777;458.7398310789856;440.0
489.9999999999973;457.66168160382216;460.0
512.2792147593783;543.1157449740015;400.0
583.3715883388037;648.0458462585202;640.0
563.4951751358932;557.754271582502;600.0
438.242056285967;516.8931171586705;460.0
373.7167144260076;473.6002409167983;600.0
497.9135414100456;551.6304107247336;460.0
597.2180897205885;626.1136711425709;520.0
494.9100910475386;549.822073414913;480.0
735.2658514723618;743.9090909090911;940.0
515.1659752289978;568.3080325749767;600.0
373.1122082046548;483.8795902155924;540.0
446.65532644633976;492.12164934318594;540.0
471.3843390005073;536.9259105691532;600.0
437.5530540843725;490.68625994906495;500.0
561.6103460738519;607.0232158899422;520.0
795.8133257208607;794.5260449765291;700.0
686.7575326158071;711.2649087177367;640.0
401.8691098592634;443.2407860977349;440.0
375.06366939036053;459.3560618544853;600.0
544.5656958037555;586.1279365787192;360.0
489.5351982274849;524.9057694041895;660.0
599.2043424174468;661.3086121922803;640.0
518.1821261411999;564.0303053012665;660.0
556.2692905664487;549.0398871140611;580.0
882.0029916168432;882.0000000000001;0.0
745.8959998147984;772.2362133797544;720.0
729.559473547419;762.2505601524341;540.0
556.479139955803;561.0686322830065;560.0
459.59432931575657;491.70464607250426;520.0
480.31195584948233;547.677219340699;720.0
447.88116188349056;499.6703250579153;540.0
506.6974128175668;559.48342699823;540.0
533.36891959112;536.8038381883727;320.0
535.214198717865;577.276561689291;640.0
435.47444017262194;493.0337803428678;560.0
465.0266371675421;523.0177789919517;560.0
489.1045837202783;529.8437769628412;500.0
485.60262361721306;522.0899366271765;540.0
730.957786060806;717.6948870845374;740.0
453.62611779846526;480.70529405785953;540.0
456.480099954034;513.8667223548545;600.0
440.31466796631275;491.34198368916265;420.0
507.68863297792706;541.0510475691008;600.0
453.9545081406485;517.0181383005042;520.0
462.34278715770364;522.5399890984149;480.0
531.2307534727923;573.93165337181;560.0
476.8439326345504;533.469375021071;500.0
359.84291771745814;363.0634625079642;320.0
391.99744890611987;392.0;420.0
484.7002736247704;504.3539722561634;540.0
473.98497295123235;553.4405318884253;600.0
647.3958208580458;651.7714838335196;920.0
599.0023935499396;589.2581878985635;580.0
720.1251825147086;721.4607222193121;880.0
468.9865083923457;526.0254330310722;560.0
502.5712404170511;554.1054913927537;500.0
351.03911808409964;423.91355381762133;400.0
685.9971816979486;686.0;580.0
462.89112440288625;547.748109341804;520.0
468.9433973689528;546.5438698917184;560.0
543.4047444950239;589.41524453859;560.0
687.0794668961873;670.9766401785351;740.0
589.625898828803;601.3581948365479;480.0
720.8816215640576;699.9780218948081;620.0
418.49955862041406;470.36856693140464;460.0
393.95497585451454;496.12378592112566;440.0
541.6946793126378;610.0047227872674;580.0
689.5306409883332;655.1518496483504;560.0
479.6879925061519;497.3224913698339;500.0
593.8444638822664;581.8307479607922;340.0
659.6191969281148;668.1154636668621;620.0
557.9161405234073;621.3497577316973;720.0
562.7275386819409;594.8961399594515;540.0
516.354970544658;579.2103921749018;720.0
487.0168125826209;540.3993372723779;360.0
